OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs,TX,595,3.049,3.049,30.196,-98.0938
69099,LOVES TRAVEL STOP #523,"I-10, EXIT 92",Rayne,LA,600,3.149,3.149,30.2403,-92.2668
69100,DADS NORTH YELLOWSTONE,US-26,Idaho Falls,ID,825,3.599,3.599,43.4871,-112.0362
69101,BROMPTON VALERO,"I-20, EXIT 147 WEST",Moody,AL,615,3.12233333,3.12233333,33.5986,-86.4963
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.699,3.799,40.3031,-88.1549
69103,LOVES TRAVEL STOP #539,US-385 & FM-1910,Andrews,TX,710,3.689,3.689,32.3207,-102.552
69104,QUIKTRIP #970,SR-12 & SR-180,Dallas,TX,630,2.97566666,2.97566666,32.7935,-96.7667
69106,SPINX #201,"I-185, EXIT 1A, I-385, EXIT 30",Simpsonville,SC,30,2.96566666,2.96566666,34.7287,-82.2569
69109,SHEETZ #497,"I-99, EXIT 15 & US-220 (BUSINESS)",Claysburg,PA,14,3.644,3.644,40.2915,-78.4514
69110,SHEETZ #498,US-22/US-119,Blairsville,PA,165,3.52733333,3.52733333,40.4326,-79.2599
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,290,3.4889999999999994,3.589,41.2932,-89.071
69115,BP,"I-90, EXIT 387/CR-151",Hartford,SD,530,2.97733333,2.97733333,43.621,-96.9424
69117,SPEEDWAY #6395,US-24 & SR-64,Waterville,OH,550,3.699,3.699,41.5015,-83.7367
69119,CIRCLE K #2741217,"I-24, EXIT 242 & US-550/SR-24",Bernalillo,NM,580,3.52566666,3.52566666,35.3127,-106.5537
69122,DOUBLE QUICK #61,US-82,Leland,MS,655,3.299,3.299,33.4051,-90.8909
69123,LATTA TRAVEL STOP,SR-1,Ada,OK,569,3.10733333,3.10733333,34.7662,-96.6681
69124,LOVES TRAVEL STOP #467,"I-95, EXIT 131 & SR-68",Fort Pierce,FL,95,3.50566666,3.50566666,27.4255,-80.3431
69125,TA BROOKLYN,"I-80, EXIT 197",Brooklyn,IA,380,3.819,3.819,41.732,-92.445
69127,TALL TIMBERS TRUCK STOP,"I-55, EXIT 46 & SR-16",Amite,LA,600,2.999,2.999,,
69128,BEACON & BRIDGE #34,"US-127, EXIT 194 & SR-55",Houghton Lake,MI,260,3.399,3.399,44.3019,-84.7491
69132,PILOT #1001,US-67 & SR-137,Big Lake,TX,710,4.059,4.059,31.1941,-101.4534
69133,PILOT TRAVEL CENTERS #557,US-180 & US-62,Hobbs,NM,593,3.729,3.729,32.7281,-103.16
69134,LOVES TRAVEL STOP #486,"I-40 & US-270, EXIT 166",Choctaw,OK,483,3.33733333,3.33733333,35.4802,-97.2666
69135,SPEEDWAY #8013,"I-70, EXIT 21",Brookville,OH,317,3.34066666,3.34066666,39.8393,-84.4176
69137,CIRCLE K #2741564,"I-35/US-77, EXIT 338B",Waco,TX,765,2.889,2.889,31.5599,-97.1882
69139,CIRCLE K #2741545,SR-72 & US-87,Cuero,TX,747,3.099,3.099,29.1023,-97.2871
69141,LOVES TRAVEL STOP #558,US-283 & US-400/US-56,Dodge City,KS,570,3.789,3.789,37.7611,-100.0182
69142,LOVES TRAVEL STOP #517,"I-70, EXIT 26 & US-50/6",Grand Junction,CO,800,3.989,3.989,39.0877,-108.5673
69143,MACH 1 #21,US-45 & SR-34,Harrisburg,IL,510,3.689,3.689,37.7374,-88.5457
69144,STRIPES 7FLEET #42530,SR-71 & SR-16,Llano,TX,740,3.23233333,3.23233333,30.7509,-98.6763
69145,SPEEDWAY #9561,"I-77, EXIT 132",Ripley,WV,44,3.499,3.499,38.8201,-81.7091
69146,DRUMS FUEL STOP,I-80 EXIT 262,Drums,PA,200,3.569,3.569,,
69149,BLU STATION- LAMAR AVE,"I-240, EXIT 30",Memphis,TN,435,2.969,2.969,35.1087,-89.9663
69150,BLU STATION,"I-70, EXIT 66 & SR-267",Plainfield,IN,375,3.479,3.479,39.6954,-86.3716
69151,PILOT #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,3.999,3.999,39.0877,-108.5673
69152,LOVES TRAVEL STOP #557,"US-64/167, EXIT 44 & SR-367",Searcy,AR,695,3.36233333,3.36233333,35.2418,-91.7351
69153,Pilot Travel Center #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,615,3.859,3.859,34.1775,-86.8407
69155,PILOT TRAVEL CENTERS #1004,"I-35, EXIT 214 & US-60",Tonkawa,OK,500,3.59566666,3.59566666,36.6769,-97.3235
69156,BLU STATION,"I-55, EXIT 5A",Memphis,TN,435,2.969,2.969,35.1087,-89.9663
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,32,3.699,3.699,41.9959,-77.1304
69162,Shell,US-20 & SR-15,Goshen,IN,370,3.549,3.549,41.5743,-85.8309
69163,CUBBYS #406,"I-229, EXIT 9 & SR-115",Sioux Falls,SD,530,3.099,3.099,43.5396,-96.7311
69164,CIRCLE K #2741557,US-190 & SR-195 & SR-3470,Killeen,TX,765,2.76233333,2.76233333,31.0753,-97.7297
69165,EL TIPI QUICK STOP,US-283 & SR-15,Shattuck,OK,337,3.23233333,3.23233333,36.2649,-99.8774
69167,HOBO TRUCK STOP 2,US-50/400 & US-83,Garden City,KS,525,3.399,3.399,37.9753,-100.8527
69168,STRIPES 7FLEET #42470,I-20 EXIT 324 & CR-134,Cisco,TX,575,3.12733333,3.12733333,32.3848,-98.9805
69169,LAMBOS #5,"I-57, EXIT 212 & SR-36/CR-950",Tuscola,IL,280,3.229,3.229,39.7968,-88.2749
69170,SPEEDWAY #9381,US-50 & SR-14,Parkersburg,WV,430,3.464,3.464,39.2623,-81.542
69171,KWIK STAR #215,US-61,Davenport,IA,270,3.649,3.649,41.5565,-90.6053
69172,KWIK TRIP #210,"US-53, EXIT 90",Eau Claire,WI,295,3.40733333,3.40733333,44.8197,-91.4948
69173,KWIK TRIP #231,US-61 & SR-310,Boscobel,WI,335,3.474,3.474,43.1437,-90.6948
69174,KWIK TRIP #860,SR-17,Rhinelander,WI,395,3.45233333,3.45233333,45.6358,-89.4261
69175,KWIK TRIP #854,US-212 & CR-33,Norwood Young America,MN,453,3.674,3.674,44.7721,-93.9192
69176,FLYING J TRAVEL PLAZA #1015- TOWN PUMP,SR-200/SR-16 & CR-123,Sidney,MT,780,3.384,3.384,47.7152,-104.1679
69177,LOVES TRAVEL STOP #426,"I-80, EXIT 34",Shelby,IA,433,3.649,3.649,41.5067,-95.4506
69178,LOVES TRAVEL STOP #495,"I-75, EXIT 143 & CR-78",North Fort Myers,FL,225,3.789,3.789,26.7244,-81.8485
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,12,3.899,3.899,,
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,315,3.229,3.229,39.6522,-83.555
69185,LOVES TRAVEL STOP #560,US-258 & US-58,Franklin,VA,130,3.889,3.889,36.6831,-76.9386
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,465,3.889,3.889,41.6433,-85.005
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,655,3.31566666,3.31566666,33.4492,-90.6447
69188,PILOT TRAVEL CENTER #1013-TOWN PUMP,"I-90, EXIT 298",Belgrade,MT,786,3.63066666,3.63066666,45.7789,-111.1736
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,710,3.649,3.649,30.8926,-102.8842
69190,LOVES TRAVEL STOP #561,"I-10, EXIT 70 & US-90 & SR-285",Defuniak Springs,FL,20,3.609,3.609,,
69193,Certified Oil #400305,SR-2 & SR-7,New Martinsville,WV,317,3.31733333,3.31733333,39.6635,-80.8569
69194,CHESAPEAKE HOUSE SUNOCO,"I-95, EXIT 97",North East,MD,243,3.83233333,3.83233333,39.6076,-75.9414
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,280,3.299,3.299,40.1508,-89.372
69201,CASEYS #3654,SR-210,Brainerd,MN,522,3.44566666,3.44566666,46.3553,-94.1983
69203,SPEEDWAY #1414,US-45,Mokena,IL,293,3.339,3.339,41.5327,-87.8781
69207,CIRCLE K #2705988,"I-10, EXIT 209A & US-90/SR-10",Tallahassee,FL,20,3.619,3.619,30.4551,-84.2527
69211,KWIK TRIP #213,"I-35/US-61, EXIT 139 & CR-19",Stacy,MN,451,3.37733333,3.37733333,45.3841,-92.9938
69213,Circle K #2741498,SR-72 & SR-16,Tilden,TX,747,3.199,3.199,28.46,-98.5487
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,800,3.46233333,3.46233333,39.5362,-107.7729
69215,GASWAY,US-1,North Brunswick,NJ,115,3.159,3.159,,
69217,Circle K #4705624,"I-76, EXIT 2 & US-224",Seville,OH,249,3.06566666,3.06566666,41.0207,-81.8671
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,32,3.949,3.999,,
69220,CIRCLE K #2705097,"I-275, EXIT 2 & US-41",Palmetto,FL,225,3.699,3.699,27.5251,-82.5749
69221,PILOT TRAVEL CENTER #483,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.799,3.799,41.3749,-88.4304
69222,PILOT TRAVEL CENTERS #1003,US-287 & US-283,Childress,TX,585,3.799,3.799,34.4293,-100.2516
69223,LOVES TRAVEL STOP #566,"US-231/CR-53, EXIT 12",Ozark,AL,20,3.989,3.989,31.4508,-85.6473
69226,STRIPES #40812,US-77,Odem,TX,625,3.199,3.199,27.9462,-97.5875
69228,QUIKTRIP #993,"I-20, EXIT 501 & SR-34",Terrell,TX,630,2.87066666,2.87066666,32.734,-96.2931
69229,SPEEDWAY #7154,"I-40, EXIT 87 & US-70",Jackson,TN,460,3.399,3.399,35.6538,-88.8354
69230,JOES KWIK MARTS #6013,SR-16 & SR-73,Denver,NC,46,3.189,3.189,35.5344,-81.034
69233,PILOT TRAVEL CENTER #597,US-23 & US-50,Chillicothe,OH,315,3.799,3.799,39.3393,-82.9939
69234,KWIK TRIP #220,US-53/SR-194,Duluth,MN,334,3.499,3.499,46.7756,-92.1393
69235,KWIK TRIP #203,US-2 & SR-35,Superior,WI,334,3.339,3.339,46.6941,-92.0823
69236,KWIK TRIP #225,SR-54/SR-55,Seymour,WI,582,3.39066666,3.39066666,44.5142,-88.3271
69237,KWIK TRIP #239,"I-43, EXIT 50 & SR-164",Big Bend,WI,444,3.33233333,3.33233333,42.9021,-88.2121
69238,KWIK TRIP #242,"US-41, EXIT 97",Fond Du Lac,WI,444,3.34066666,3.34066666,,
69239,LOVES TRAVEL STOP #580,SR-20/157 & SR-133,Tuscumbia,AL,615,3.849,3.849,34.7204,-87.7035
69245,SPEEDWAY #7946,SR-24,Newport,NC,205,3.699,3.699,34.772,-76.8772
69250,MAVERIK #5150,"I-25, EXIT 278 & SR-1",Wellington,CO,800,3.199,3.199,40.7,-105.0054
69252,SPEEDWAY #6977,SR-96,Youngsville,NC,205,2.95233333,2.95233333,36.0242,-78.4816
69255,THE LANDING,US-82,Greenwood,MS,655,3.199,3.199,33.5126,-90.1993
69257,CATARINA ONE STOP,US-83,Catarina,TX,693,3.024,3.024,28.3499,-99.6161
69258,TEX-BEST #525,"I-37, EXIT 109 & SR-97",Pleasanton,TX,740,3.099,3.099,28.9642,-98.4957
69259,SPEEDWAY #7162,US-74/SR-311,Cleveland,TN,285,3.449,3.449,35.1817,-84.8707
69261,THORNTONS #314,SR-83,Bensenville,IL,290,3.439,3.459,41.9579,-87.9442
69263,LOVES TRAVEL STOP #564,US-82 & SR-50 & SR-12,Columbus,MS,615,3.249,3.249,33.5088,-88.4096
69288,KWIK STAR #207,"US-61, EXIT 311B & US-30",De Witt,IA,270,3.624,3.624,,
69289,KWIK TRIP #224,"I-35, EXIT 254",Duluth,MN,334,3.499,3.499,46.7756,-92.1393
69290,LOVES TRAVEL STOP #587,"I-41/US-45, EXIT 97",Fond Du Lac,WI,444,3.44566666,3.44566666,,
69291,LOVES TRAVEL STOP #581,"I-70, EXIT 56 & US-89",Salina,UT,835,3.70566666,3.70566666,38.9387,-111.8652
69294,KWIK TRIP #317,"I-90, EXIT 28 & SR-16",Sparta,WI,515,3.24233333,3.24233333,43.9377,-90.8131
69295,FLYING J #864,HWY 11 S & RAILWAY ST,Davidson,SK,550,4.902402586666667,4.90932581,,
69296,KWIK TRIP #234,"I-35, EXIT 239",Cloquet,MN,334,3.319,3.319,46.7221,-92.4923
69297,KWIK TRIP #241,"US-51, EXIT 208 & SR-64",Merrill,WI,395,3.40733333,3.40733333,45.182,-89.6994
69299,SPEEDWAY #7912,US-421/SR-16,Wilkesboro,NC,65,3.134,3.134,36.1424,-81.174
69300,SPEEDWAY #8262,SR-306 & SR-55,Grantsboro,NC,205,3.44066666,3.44066666,35.1449,-76.8447
69301,SPEEDWAY #6969,US-264 & SR-99,Belhaven,NC,205,3.19733333,3.19733333,35.5428,-76.6232
69305,ROAD RANGER #268,"I-64, EXIT 130 & SR-1",Grayville,IL,340,3.799,3.799,38.2554,-87.997
69306,PILOT TRAVEL CENTER #500,"I-75, EXIT 460 & SR-6",Jasper,FL,10,3.369,3.369,30.5061,-82.954
69307,LOVES TRAVEL STOP #578,I-55 EXIT 30 & SR-140,Hamel,IL,540,3.5265,3.689,38.8894,-89.8425
69308,LOVES TRAVEL STOP #535,SR-283,Middletown,PA,70,3.759,3.759,40.201,-76.7289
69308,LOVES TRAVEL STOP #535,SR-283,Middletown,PA,70,3.759,3.759,40.644,-75.3244
69309,PILOT TRAVEL CENTER #1012,"US-218, EXIT 42B & US-34",Mount Pleasant,IA,270,3.56566666,3.56566666,40.9625,-91.5452
69310,PILOT TRAVEL CENTER #1006,"I-10, EXIT 456 & US-377",Junction,TX,740,3.599,3.599,30.4906,-99.7726
69311,GOLDEN GATE TRUCKSTOP HAWTHORNE,US-95/SR-362,Hawthorne,NV,966,4.079,4.079,38.5253,-118.626
69312,ONVO TRAVEL PLAZA - DUNCANNON,US-11/15,Duncannon,PA,70,3.55233333,3.55233333,40.3952,-77.0277
69313,PETERSONS DIESEL FUELING,"I-5, EXIT 156",Seattle,WA,962,4.399,4.399,47.6211,-122.3244
69314,Circle K #4706799,"I-55, EXIT 283 & SR-43",Bridgeview,IL,291,3.919,3.919,41.7403,-87.8067
69315,ROAD RANGER #269,"I-70, EXIT 147 & SR-1",Marshall,IL,510,3.3356666666666666,3.449,39.3986,-87.69
69318,FUEL ONE,US-9 & SR-35,Avenel,NJ,115,3.37233333,3.37233333,40.5842,-74.2716
69319,SPEEDWAY #8190,US-117/13 BYP S,Goldsboro,NC,205,3.599,3.599,35.3778,-77.9717
69321,CIRCLE K #2741546,US-90,Gonzales,TX,747,2.87566666,2.87566666,29.5126,-97.4472
69322,SHELL SERVICE STATION,"I-10, EXIT 828 & SR-73",Winnie,TX,610,3.23233333,3.23233333,29.8167,-94.3807
69324,CIRCLE K #4707006,"I-95, EXIT 302 & US-1",Houlton,ME,170,3.899,3.899,,
69330,KWIK TRIP #292,"I-43, EXIT 183",Green Bay,WI,582,3.39066666,3.39066666,44.5148,-87.9895
69333,SPEEDWAY #3578,"US-131, EXIT 64",Wayland,MI,456,3.599,3.699,42.6725,-85.6408
69336,SPEEDWAY #7148,"I-40, EXIT 232 & SR-109",Lebanon,TN,460,2.92233333,2.92233333,36.204,-86.3481
69338,SPEEDWAY #6139,US-30 & SR-13,Pierceton,IN,465,3.729,3.729,41.1993,-85.7033
69339,SPEEDWAY #9383,"I-75, EXIT 29 & SR-63",Monroe,OH,300,3.20233333,3.20233333,39.4461,-84.3667
69341,CIRCLE K #2741067,"I-410/US-281, EXIT 41",San Antonio,TX,740,2.899,2.899,29.4632,-98.5238
69342,WARREN OIL,"I-90, EXIT 3 & US-41 & SR-912",Hammond,IN,365,3.439,3.439,41.6168,-87.4909
69344,CIRCLE K #2741078,SR-97 & SR-123,Stockdale,TX,747,3.079,3.079,29.2361,-97.9636
69345,RUTTERS #20,"I-76, EXIT 247 & I-283, EXIT 1A",Middletown,PA,70,3.82233333,3.82233333,40.201,-76.7289
69345,RUTTERS #20,"I-76, EXIT 247 & I-283, EXIT 1A",Middletown,PA,70,3.82233333,3.82233333,40.644,-75.3244
69346,D AND C FUEL SALES,US-6 & CR-4019,Tunkhannock,PA,200,3.699,3.699,41.5413,-75.9485
69353,SPEEDWAY #2910,"I-79, EXIT 55",Pittsburgh,PA,165,3.909,3.909,40.4397,-79.9763
69354,CIRCLE K #4702411,US-36,Danville,IN,375,3.789,3.789,39.7584,-86.5019
69359,PETRO-CANADA,TCH,Medicine Hat,AB,50,4.097026240000001,4.09994293,,
69362,HART MARATHON,US-31,Hart,MI,456,3.474,3.499,43.6955,-86.3679
69365,Circle K #4703911,SR-109 & SR-52,Portland,TN,460,2.959,2.959,36.5921,-86.5239
69369,SPEEDWAY #2912,SR-65,Baden,PA,165,3.91233333,3.91233333,40.6396,-80.2228
69374,7-ELEVEN #40558,SR-6 & CR-185,Woodway,TX,765,2.98566666,2.98566666,31.4988,-97.2314
69377,CIRCLE K #4705628,SR-21 & SR-585,Barberton,OH,249,3.58233333,3.58233333,41.0095,-81.6037
69379,Kum & Go #0535,US-6 & US-65,Des Moines,IA,320,2.98733333,2.98733333,41.5725,-93.6105
69380,CASEYS #2967,SR-43 & SR-2,Bennet,NE,413,3.229,3.229,40.6818,-96.5039
69383,PETRO-CANADA,"ALASKA HWY, MILE 635",Watson Lake,YT,850,4.49034845,4.4906795,,
69384,KWIK TRIP #209,"US-41, EXIT 148 & SR-55",Kaukauna,WI,582,3.369,3.369,44.2773,-88.2641
69390,MINIT MART #600625,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.444,3.489,40.7626,-87.9975
69392,LOVES TRAVEL STOP #600,"I-69, EXIT 214",Pendleton,IN,457,3.57566666,3.57566666,40.0066,-85.7711
69393,LOVES TRAVEL STOP #594,US-35 & SR-850,Bidwell,OH,315,3.849,3.849,38.9248,-82.2856
69394,SPEEDWAY #3424,"I-75, EXIT 73 & SR-55",Troy,OH,411,3.13566666,3.13566666,40.0437,-84.2186
69395,SPEEDWAY #3766,US-52,Indianapolis,IN,375,3.599,3.599,39.7771,-86.1458
69396,SPEEDWAY #7158,"I-40, EXIT 320 & SR-98",Crossville,TN,460,3.07233333,3.07233333,35.9526,-85.0295
69397,SPEEDWAY #7163,"I-40/US-412, EXIT 85",Jackson,TN,460,3.349,3.349,35.6538,-88.8354
69398,SPEEDWAY #7114,"I-75, EXIT 4, SR-153, EXIT 1 & US-64/US-11",Chattanooga,TN,285,3.08233333,3.08233333,35.066,-85.2481
69399,SPEEDWAY #7147,"I-75, EXIT 49 & SR-30",Athens,TN,285,3.349,3.349,35.4573,-84.6045
69400,CASEYS #4411,US-641 & SR-58,Benton,KY,490,3.199,3.199,36.8479,-88.3602
69401,CASEYS #3205,"I-29, EXIT 47 & US-275/SR-92",Council Bluffs,IA,319,3.599,3.599,41.2369,-95.8516
69402,SHELL,"I-71, EXIT 151 & SR-95",Mount Gilead,OH,315,3.759,3.759,40.5532,-82.828
69403,SHORTYS ONE STOP,US-83/12/SR-20,Selby,SD,248,3.089,3.089,45.5057,-100.0329
69405,FLYING J #551,"I-20, EXIT 330 & SR-206",Cisco,TX,575,3.14233333,3.14233333,32.3848,-98.9805
69407,Cenex,US-14/CR-812 & US-83,Blunt,SD,571,3.1015,3.1015,44.5159,-99.9885
69410,LOVES TRAVEL STOP #602,"I-90, EXIT 67B",Box Elder,SD,506,3.989,3.989,44.112,-103.0818
69412,CIRCLE K #4705724,US-127 & CR-144,Paulding,OH,411,3.699,3.699,41.1424,-84.5824
69413,ASAP GENERAL STORE #300,"I-40, EXIT 66 & US-183",Clinton,OK,483,3.149,3.149,35.5069,-98.9706
69414,FLEX MARKET,"I-65 EXIT20, US-31 W EXIT 4",Bowling Green,KY,460,2.999,2.999,36.9716,-86.4378
69416,CIRCLE K #2740541,HWY 90,Roans Prairie,TX,670,3.07233333,3.07233333,,
69417,LOVLEN FOODS,US-58 & SR-615,Drewryville,VA,130,3.049,3.049,,
69421,CIRCLE K #2741257,"I-10, EXIT 19B",El Paso,TX,640,2.91566666,2.91566666,31.8476,-106.43
69423,FAST MARKET #4574,SR-375 & CR-258,El Paso,TX,640,2.90566666,2.90566666,31.8476,-106.43
69425,5R TRAVEL CENTER,"I-10, US HWY 180, EXIT 82A",Deming,NM,640,3.049,3.049,32.2631,-107.7525
69426,LOVES TRAVEL STOP #553,"I-40 E, EXIT 163",Williams,AZ,930,3.59566666,3.59566666,35.2476,-112.1834
69434,CIRCLE K #2741559,US-281 & SR-29,Burnet,TX,595,2.91566666,2.91566666,30.7496,-98.2383
69436,CIRCLE K #2741077,SR-97 & CR-433,Pleasanton,TX,747,2.949,2.949,28.9642,-98.4957
69437,CountryMark,SR-66,Evansville,IN,340,3.699,3.699,37.9881,-87.5341
69438,LOVES TRAVEL STOP #585,"I-49/US-71, EXIT 27 & SR-86",Neosho,MO,277,3.39733333,3.39733333,36.8437,-94.3758
69439,LOVES TRAVEL STOP #608,"I-135, EXIT 60 & US-56",Mcpherson,KS,570,3.324,3.324,,
69440,LOVES TRAVEL STOP #592,US-24 & SR-101,Woodburn,IN,370,3.849,3.849,41.1287,-84.8503
69441,LOVES TRAVEL STOP #610,"I-20, EXIT 307 & US-283",Baird,TX,575,3.10733333,3.10733333,32.396,-99.3963
69442,Eagle #51,US-83 & FM-1917,Carrizo Springs,TX,740,3.279,3.279,28.5267,-99.8589
69446,SUPER SAVE #4,SR-33 & SR-15,Farmerville,LA,719,3.479,3.479,32.7752,-92.4013
69448,STRIPES #42525,"I-27/US-87, EXIT 2",Lubbock,TX,700,2.95733333,2.95733333,33.5657,-101.8879
69451,LOVES TRAVEL STOP #603,I-95 EXIT 366 AT PECAN PARK RD,Jacksonville,FL,75,3.399,3.399,30.3322,-81.6749
69452,DANDY MINI MART #5,HWY 6,Towanda,PA,32,3.999,3.999,41.7706,-76.4472
69453,7-ELEVEN #41033,US-69,Woodville,TX,610,3.149,3.149,30.774,-94.4234
69454,SPEEDWAY #6092,"I-65, EXIT 76A & US-31",Taylorsville,IN,375,3.35733333,3.35733333,39.2964,-85.9502
69455,SPEEDWAY #4214,"I-45, EXIT 46 & US-100",Milwaukee,WI,448,3.36566666,3.36566666,43.0642,-87.9675
69458,PEOSTA KWIK STOP,"US-20, EXIT 308",Peosta,IA,335,3.489,3.489,42.4477,-90.8448
69459,LOVES TRAVEL STOP #583,"I-64, EXIT 27 & SR-161",New Baden,IL,540,3.849,3.849,38.5367,-89.7071
69462,LOVES TRAVEL STOP #619,"I-59, EXIT 29 & SR-26",Poplarville,MS,725,3.17566666,3.17566666,30.8391,-89.5306
69465,MAVERIK COUNTRY STORE #476,US-59,Gillette,WY,790,3.36566666,3.36566666,44.2752,-105.4982
69467,CIRCLE K #2741547,US-181,Floresville,TX,740,2.99566666,2.99566666,29.1451,-98.1651
69468,TOOT N TOTUM #100,US-83,Perryton,TX,585,2.999,2.999,36.3928,-100.7976
69469,QUIKTRIP #1110,"I-85, EXIT 60 & US-101",Greer,SC,210,3.08566666,3.08566666,34.933,-82.2313
69471,Circle K #2741501,"I-37, EXIT 3A",Corpus Christi,TX,625,3.104,3.104,27.7254,-97.3767
69474,LOVES TRAVEL STOP #577,"I-85, EXIT 22",Shorter,AL,720,3.22066666,3.22066666,32.4077,-85.9413
69475,GUTHRIE TRAVEL CENTER,I-35 EXT 138C,Guthrie,OK,483,2.96566666,2.96566666,35.8424,-97.4366
69477,LOVES TRAVEL STOP #621,US-36 & SR-110,Bevier,MO,310,3.439,3.439,39.7513,-92.5638
69480,VAN HOOK TRAVEL CENTER,US-23,New Town,ND,452,3.56233333,3.56233333,47.989,-102.4882
69483,LOVES TRAVEL STOP #607,"US-63, EXIT 40 & SR-463",Jonesboro,AR,435,3.439,3.439,35.8212,-90.6791
69484,KWIK TRIP #774,SR-13,Adams,WI,395,3.274,3.274,43.9554,-89.8169
69485,7-ELEVEN #41036,US-96,San Augustine,TX,618,3.159,3.159,31.5296,-94.1108
69486,DUCK THRU FOOD STORE #42,SR-186 & SR-305,Seaboard,NC,130,3.299,3.299,36.4907,-77.442
69487,CIRCLE K #2742034,"I-35, EXIT 176",Schertz,TX,740,2.794,2.794,29.565,-98.2535
69489,SPRINT FOODS #728,SR-38,Bennettsville,SC,63,3.399,3.399,34.6303,-79.6875
69492,GOOD 2 GO #418,"I-15, EXIT 273 & US-54 & US-91",Mona,UT,835,3.429,3.429,39.8121,-111.8495
69494,TMI FUEL STOP,SR 1,Port Allen,LA,600,3.06566666,3.06566666,30.4456,-91.2098
69495,QUIKTRIP #72,US-69 & US-62,Muskogee,OK,560,3.03233333,3.03233333,35.7432,-95.3567
69496,LOVES TRAVEL STOP #601,"I-70, EXIT 115 & SR-109",Knightstown,IN,375,3.949,3.949,39.7959,-85.5312
69497,MACH ONE FOOD SHOP #10,"I-70 & EXIT 129, SR-49",Casey,IL,510,3.332333333333333,3.499,39.3031,-87.9897
69499,HANKS TRUCK STOP,US-39 & US-30,Hanna,IN,457,3.499,3.499,41.4121,-86.7795
69500,ROAD RANGER #271,"I-20, EXIT 108",Odessa,TX,710,3.51566666,3.51566666,31.8801,-102.3448
69501,VALLEY COUNTRY STORE,"I-84, EXIT 16B & SR-79",Jerome,ID,787,3.43233333,3.43233333,42.7179,-114.5159
69504,KWIK TRIP #245,SR-42,Plainview,MN,515,3.624,3.624,44.1648,-92.1697
69505,KWIK TRIP #282,"I-43, EXIT 43 & SR-83",Mukwonago,WI,444,3.33733333,3.33733333,42.857,-88.3269
69506,KWIK TRIP #290,"I-94/US-41, EXIT 321",Oak Creek,WI,444,3.719,3.719,42.8803,-87.9009
69508,KWIK TRIP #777,SR-49 & CR-F,Berlin,WI,582,3.42566666,3.42566666,43.9704,-88.9504
69510,CLARK #3121,SR-46 & SR-24,Caro,MI,260,3.399,3.399,43.4891,-83.4025
69512,LOVES TRAVEL STOP #589,"I-27/US-87, EXIT 8 & FM-2641",Lubbock,TX,700,3.33233333,3.33233333,33.5657,-101.8879
69513,KWIK TRIP #885,WI-29 EXIT 132,Abbotsford,WI,395,3.45233333,3.45233333,44.9435,-90.3174
69514,Flying J #1033,"I-20, EXIT 138 & SR-158",Midland,TX,710,3.56566666,3.56566666,32.0243,-102.1147
69520,SPEEDWAY #2908,SR-51,Perryopolis,PA,165,3.91566666,3.91566666,40.0869,-79.7526
69521,CASEYS #3319,"US-30, EXIT 158",Nevada,IA,320,2.989,2.989,42.0184,-93.4633
69522,FUEL EXPRESSO 17,"I-35 & EXIT 187, SR-68",Ottawa,KS,400,3.17233333,3.17233333,38.5996,-95.2636
69524,CONCORD XTRAMART,"I-93, EXIT 17 & US-4",Concord,NH,178,3.659,3.659,43.2305,-71.5595
69525,DILLEY TRUCK STOP,"I-35 & EXIT 85, FM 117",Dilley,TX,740,3.06566666,3.06566666,28.6675,-99.1765
69526,STRIPES 7FLEET #42469,"I-20, US-80 EXIT 15A",Santo,TX,575,2.91733333,2.91733333,32.6056,-98.2138
69527,Exxon,"I-96, EXIT 129",Fowlerville,MI,406,3.749,3.749,42.6596,-84.0743
69528,KWIK STAR #283,"I-380/US-218/SR-27, EXIT 13",Cedar Rapids,IA,380,3.53233333,3.53233333,41.9662,-91.6783
69530,CIRCLE K #2741030,"I-35, EXIT 160",San Antonio,TX,740,2.999,2.999,29.4632,-98.5238
